enemy_team_id,mission,leader,effect_ext,ai_name,member
2737,"鲛与海Ⅳ
战斗",蝎甲兽,,警戒,蝎甲兽*25
2738,"鲛与海Ⅳ
战斗",护卫者,,待机,护卫者SWAP*20|猎鸥SWAP*15
2739,"鲛与海Ⅳ
战斗",切割者,,待机,侦查者*10|切割者*20
2740,"鲛与海Ⅳ
战斗",劫豹,,待机,兵蚁*25|劫豹*1|巡游者SWAP*35
2741,"鲛与海Ⅳ
战斗",残兽,,待机,切割者*15|残兽*15
2742,"鲛与海Ⅳ
战斗",钢狮,,待机,圣盾SWAP*15|钢狮*15
2743,"鲛与海Ⅳ
战斗",蝎甲兽,,巡逻,圣盾SWAP*15|蝎甲兽*4
2744,"鲛与海Ⅳ
战斗",歌利亚Plus,,巡逻,歌利亚Plus*1
2745,"鲛与海Ⅳ
战斗",歌利亚,,巡逻,歌利亚*2
2746,,劫豹,,待机,兵蚁*25|劫豹*1|巡游者SWAP*35
2747,,妮莫金,,待机,妮莫金*1|射击士*4
2748,,剑盾士,,待机,剑盾士*2|射击士*30
2749,,射击士,,待机,射击士*30
2750,边境之外Ⅱ,九头蛇,,待机,九头蛇*30
2751,边境之外Ⅱ,提丰,,扩张,圣盾_GA*15|提丰*2
2752,边境之外Ⅱ,独眼巨人_SG,,扩张,独眼巨人_AR*15|独眼巨人_SG*10
2753,边境之外Ⅱ,提丰,,待机,圣盾_GA*15|提丰*2|牝鹿*5
2754,边境之外Ⅱ,指灵,,待机,圣盾_GA*15|指灵*3|牝鹿*5
2755,边境之外Ⅱ,九头蛇,,待机,九头蛇*3
2756,,独眼巨人_AR,,待机,独眼巨人_AR*25
2757,,圣盾_GA,,待机,圣盾_GA*10|牝鹿*15
2758,,独眼巨人_SG,,待机,独眼巨人_AR*15|独眼巨人_SG*15
2759,,独眼巨人_SG,,待机,独眼巨人_AR*15|独眼巨人_SG*15
2760,边境之外Ⅲ,九头蛇,,巡逻,九头蛇*20
2761,边境之外Ⅲ,九头蛇,,巡逻,九头蛇*20
2762,边境之外Ⅲ,九头蛇,,巡逻,九头蛇*20
2763,边境之外Ⅲ,牝鹿,,待机,牝鹿*30
2764,边境之外Ⅲ,独眼巨人_SG,,待机,独眼巨人_AR*15|独眼巨人_SG*15
2765,边境之外Ⅲ,指灵,,待机,圣盾_GA*10|指灵*3|牝鹿*12
2766,边境之外Ⅲ,圣盾_GA,,待机,圣盾_GA*9|独眼巨人_SG*15
2767,边境之外Ⅲ,指灵,,待机,指灵*3|独眼巨人_SG*20
2768,边境之外Ⅲ,圣盾_GA,,待机,圣盾_GA*12
2769,边境之外Ⅲ,提丰,,待机,圣盾_GA*6|提丰*3
2770,,独眼巨人_AR,,待机,独眼巨人_AR*25
2771,"巨墙之下Ⅰ
战斗",ELID感染者头目,,扩张,ELID感染者_徒手*40|ELID感染者头目*1
2772,"巨墙之下Ⅰ
战斗",ELID感染者头目,,巡逻,ELID感染者_徒手*20|ELID感染者头目*1
2773,"巨墙之下Ⅰ
战斗",ELID感染者头目,,巡逻,ELID感染者_徒手*20|ELID感染者头目*1
2774,"巨墙之下Ⅰ
战斗",ELID感染者_徒手,,扩张,ELID感染者_徒手*40
2775,"巨墙之下Ⅰ
战斗",ELID感染者_武装,,扩张,ELID感染者_徒手*20|ELID感染者_武装*25
2776,"巨墙之下Ⅰ
战斗",ELID感染者_徒手,,扩张,ELID感染者_徒手*20|ELID感染者_武装*25
2777,,圣盾_GA,,待机,圣盾_GA*6|牝鹿*3
2778,,牝鹿,,待机,圣盾_GA*15|牝鹿*10
2779,,提丰,,待机,圣盾_GA*10|提丰*2
2780,,独眼巨人_SG,,待机,独眼巨人_AR*15|独眼巨人_SG*10
2781,,圣盾_GA,,待机,九头蛇*9|圣盾_GA*10
2782,尘嚣之上Ⅱ,法官,,待机,护卫者SWAP*20|法官*1
2783,尘嚣之上Ⅱ,蝎甲兽,,警戒,蝎甲兽*25
2784,尘嚣之上Ⅱ,残兽,,待机,护卫者SWAP*15|残兽*15
2785,尘嚣之上Ⅱ,劫豹,,待机,兵蚁*35|劫豹*1|护卫者SWAP*15
2786,尘嚣之上Ⅱ,胡蜂,,待机,巡游者SWAP*30|胡蜂*20
2787,尘嚣之上Ⅱ,切割者,,待机,侦查者*15|切割者*10
2788,尘嚣之上Ⅱ,龙骑兵SWAP,,待机,护卫者SWAP*12|龙骑兵SWAP*12
2789,尘嚣之上Ⅱ,痛击者SWAP,,待机,护卫者SWAP*15|痛击者SWAP*15
2790,,胡蜂,,待机,切割者*15|胡蜂*15
2791,尘嚣之上V,M16A1,,待机,M16A1*1|护卫者SWAP*15
2792,尘嚣之上V,蝎甲兽,,待机,蝎甲兽*6
2793,尘嚣之上V,蝎甲兽,,巡逻,兵蚁*20|护卫者SWAP*20|猎鸥SWAP*20|蝎甲兽*20|龙骑兵SWAP*20
2794,尘嚣之上V,蝎甲兽,,警戒,蝎甲兽*20
2795,尘嚣之上V,龙骑兵SWAP,,待机,护卫者SWAP*15|龙骑兵SWAP*12
2796,尘嚣之上V,痛击者SWAP,,待机,切割者*15|痛击者SWAP*15
2797,尘嚣之上V,猎鸥SWAP,,待机,侦查者*15|猎鸥SWAP*15
2798,尘嚣之上V,残兽,,待机,护卫者SWAP*15|残兽*20
2799,尘嚣之上V,护卫者SWAP,,待机,巡游者SWAP*20|护卫者SWAP*10|胡蜂*12
2800,,护卫者SWAP,,待机,巡游者SWAP*20|护卫者SWAP*10|胡蜂*12
2801,,ELID感染者_徒手,,待机,ELID感染者_徒手*15|ELID感染者_武装*15
2802,,九头蛇,,待机,九头蛇*20
2803,,九头蛇,,巡逻,九头蛇*20
2804,归途由光铺成Ⅰ,蝎甲兽,,巡逻,圣盾*15|蝎甲兽*9
2805,归途由光铺成Ⅰ,圣盾,,待机,圣盾*25|钢狮*15
2806,归途由光铺成Ⅰ,护卫者,,待机,护卫者*15|胡蜂*30
2807,归途由光铺成Ⅰ,蝎甲兽,,待机,切割者*15|蝎甲兽*4
2808,,侦查者,,待机,侦查者*15|切割者*20
2809,,蝎甲兽,,巡逻,蝎甲兽*45
2810,归途由光铺成Ⅱ,蝎甲兽,,巡逻,蝎甲兽*45
2811,归途由光铺成Ⅱ,蝎甲兽,,巡逻,蝎甲兽*45
2812,归途由光铺成Ⅱ,歌利亚Plus,,巡逻,歌利亚Plus*3
2813,,歌利亚Plus,,巡逻,歌利亚Plus*3
2814,归途由光铺成Ⅱ,歌利亚Plus,,巡逻,歌利亚Plus*3
2815,归途由光铺成Ⅱ,蝎甲兽,,警戒,蝎甲兽*45
2816,,蝎甲兽,,警戒,蝎甲兽*45
2817,,蝎甲兽,,巡逻,蝎甲兽*9
2818,,蝎甲兽,,巡逻,蝎甲兽*9
2819,归途由光铺成Ⅱ,护卫者,,待机,护卫者*15|猎鸥*25
2820,归途由光铺成Ⅱ,胡蜂,,待机,胡蜂*25
2821,,圣盾,,待机,圣盾*30
2822,,钢狮,,待机,钢狮*25
2823,,蝎甲兽,,警戒,蝎甲兽*35
2824,,蝎甲兽,,扩张,蝎甲兽*35
2825,归途由光铺成Ⅲ,蝎甲兽,,警戒,蝎甲兽*40
2826,归途由光铺成Ⅲ,兵蚁,,警戒,兵蚁*65
2827,归途由光铺成Ⅲ,狼蛛,,警戒,狼蛛*100
2828,归途由光铺成Ⅲ,龙骑兵,,警戒,侦查者*20|胡蜂*5|龙骑兵*10
2829,,法官,,待机,法官*1
2830,归途由光铺成Ⅳ,法官,,巡逻,圣盾*20|法官*1
2831,,蝎甲兽,,警戒,蝎甲兽*45
2832,,蝎甲兽,,警戒,蝎甲兽*45
2833,,蝎甲兽,,警戒,蝎甲兽*45
2834,归途由光铺成Ⅳ,歌利亚Plus,,警戒,歌利亚Plus*3
2835,,歌利亚Plus,,巡逻,歌利亚Plus*3
2836,归途由光铺成Ⅳ,圣盾,,警戒,圣盾*25|钢狮*15
2837,归途由光铺成Ⅳ,残兽,,警戒,残兽*10|胡蜂*25
2838,归途由光铺成Ⅳ,龙骑兵,,警戒,切割者*30|龙骑兵*15
2839,,猎鸥,,待机,切割者*15|猎鸥*20
2840,,胡蜂,,待机,护卫者*20|胡蜂*20
2841,归途由光铺成Ⅳ,歌利亚Plus,,巡逻,歌利亚Plus*3
2842,归途由光铺成Ⅳ,歌利亚Plus,,巡逻,歌利亚Plus*3
2843,归途由光铺成Ⅲ,钢狮,,警戒,圣盾*5|护卫者*25|钢狮*25
2844,她不在的战场Ⅰ,痛击者,,待机,护卫者*10|痛击者*10|胡蜂*1
2845,她不在的战场Ⅰ,龙骑兵,,警戒,巡游者*10|龙骑兵*15
2846,她不在的战场Ⅰ,残兽,,警戒,残兽*15|胡蜂*20
2847,她不在的战场Ⅰ,龙骑兵,,待机,护卫者*10|猎鸥*10|龙骑兵*10
2848,她不在的战场Ⅰ,钢狮,,警戒,圣盾*17|钢狮*5
2849,她不在的战场Ⅰ,蝎甲兽,,警戒,蝎甲兽*10
2850,她不在的战场Ⅱ,计量官,,待机,计量官*1
2851,她不在的战场Ⅱ,蝎甲兽,,警戒,蝎甲兽*12
2852,她不在的战场Ⅱ,蝎甲兽,,警戒,蝎甲兽*12
2853,她不在的战场Ⅱ,蝎甲兽,,巡逻,蝎甲兽*12
2854,她不在的战场Ⅱ,蝎甲兽,,巡逻,蝎甲兽*12
2855,她不在的战场Ⅱ,蝎甲兽,,巡逻,蝎甲兽*12
2856,她不在的战场Ⅲ,计量官,,待机,计量官*1
2857,,兵蚁,,扩张,兵蚁*1
2858,她不在的战场Ⅲ,龙骑兵,,警戒,护卫者*5|猎鸥*25|胡蜂*10|龙骑兵*25
2859,她不在的战场Ⅲ,龙骑兵,,巡逻,护卫者*10|猎鸥*30|龙骑兵*25
2860,她不在的战场Ⅲ,胡蜂,,警戒,切割者*25|胡蜂*5
2861,她不在的战场Ⅲ,龙骑兵,,警戒,侦查者*5|胡蜂*20|龙骑兵*5
2862,她不在的战场Ⅲ,龙骑兵,,警戒,兵蚁*45|龙骑兵*15
2863,她不在的战场Ⅳ,计量官,,待机,计量官*1
2864,她不在的战场Ⅳ,蝎甲兽,,警戒,圣盾*10|狼蛛*10|蝎甲兽*3|钢狮*10
2865,,钢狮,,扩张,圣盾*20|狼蛛*5|钢狮*16
2866,她不在的战场Ⅳ,蝎甲兽,,警戒,圣盾*10|蝎甲兽*13
2867,她不在的战场Ⅳ,残兽,,待机,切割者*20|残兽*10
2868,她不在的战场Ⅳ,劫豹,,警戒,切割者*10|劫豹*1|巡游者*15
2869,她不在的战场Ⅳ,龙骑兵,,警戒,护卫者*15|龙骑兵*10
2870,她不在的战场Ⅳ,龙骑兵,,待机,猎鸥*5|龙骑兵*10
2871,她不在的战场Ⅲ,龙骑兵,,巡逻,护卫者*10|猎鸥*30|龙骑兵*25
2872,,护卫者,,扩张,兵蚁*40|巡游者*10|护卫者*10
10001,,工蜂型民用靶机,,待机,工蜂型民用靶机*1
10002,,工蜂型民用靶机,,待机,工蜂型民用靶机*1
10003,,工蜂型民用靶机,,待机,工蜂型民用靶机*1
10004,资料采样Ⅰ,工蜂型民用靶机,,待机,工蜂型民用靶机*1
10005,资料采样Ⅱ,工蜂型民用靶机,,待机,工蜂型民用靶机*1
10006,资料采样Ⅲ,工蜂型民用靶机,,待机,工蜂型民用靶机*1
10007,强化练习Ⅰ,切割者,,待机,切割者*6
10008,强化练习Ⅱ,胡蜂,,待机,胡蜂*15
10009,强化练习Ⅲ,龙骑兵,,待机,胡蜂*16|龙骑兵*8
10010,云图回廊Ⅰ,切割者,,待机,切割者*30
10011,云图回廊Ⅱ,胡蜂,,待机,胡蜂*40
10012,云图回廊Ⅲ,龙骑兵,,待机,劫豹*2|残兽*9|猎鸥*10|龙骑兵*10
10099,,猎手EX,,待机,行裁者EX*1
12233,,蝎甲兽,,待机,炼金术士*1
12315,,劫豹,,待机,劫豹*1
12316,,计量官,,待机,计量官*1
12317,,建筑师,,待机,建筑师*1
12318,,胡蜂,,待机,胡蜂*12
12319,,木星,,待机,木星*3
12410,,梦想家,,待机,梦想家*1
12411,,工蜂型民用靶机,,待机,工蜂型民用靶机*1
20001,,巡游者,,待机,巡游者*4
20002,,巡游者,,待机,巡游者*8
20003,,巡游者,,待机,巡游者*12
20004,,巡游者,,待机,巡游者*16
20005,,巡游者,,待机,巡游者*20
20006,,切割者,,待机,切割者*4
20007,,切割者,,待机,切割者*8
20008,,切割者,,待机,切割者*12
20009,,切割者,,待机,切割者*16
20010,,切割者,,待机,切割者*20
20011,,胡蜂,,待机,胡蜂*4
20012,,胡蜂,,待机,胡蜂*8
20013,,胡蜂,,待机,胡蜂*12
20014,,胡蜂,,待机,胡蜂*16
20015,,胡蜂,,待机,胡蜂*20
20016,,护卫者,,待机,护卫者*3|胡蜂*3
20017,,护卫者,,待机,护卫者*6|胡蜂*6
20018,,护卫者,,待机,护卫者*9|胡蜂*9
20019,,护卫者,,待机,护卫者*12|胡蜂*12
20020,,护卫者,,待机,护卫者*15|胡蜂*15
20021,,猎鸥,,待机,护卫者*3|猎鸥*3
20022,,猎鸥,,待机,护卫者*6|猎鸥*6
20023,,猎鸥,,待机,护卫者*9|猎鸥*9
20024,,猎鸥,,待机,护卫者*12|猎鸥*12
20025,,猎鸥,,待机,护卫者*15|猎鸥*15
20026,,胡蜂,,待机,侦查者*3|胡蜂*3
20027,,胡蜂,,待机,侦查者*6|胡蜂*6
20028,,胡蜂,,待机,侦查者*9|胡蜂*9
20029,,胡蜂,,待机,侦查者*12|胡蜂*12
20030,,胡蜂,,待机,侦查者*15|胡蜂*15
20031,,钢狮,,待机,圣盾*3|钢狮*3
20032,,钢狮,,待机,圣盾*6|钢狮*6
20033,,钢狮,,待机,圣盾*9|钢狮*9
20034,,钢狮,,待机,圣盾*12|钢狮*12
20035,,钢狮,,待机,圣盾*15|钢狮*15
20036,,护卫者,,待机,护卫者*3|猎鸥*4
20037,,护卫者,,待机,护卫者*6|猎鸥*8
20038,,护卫者,,待机,护卫者*9|猎鸥*12
20039,,护卫者,,待机,护卫者*12|猎鸥*16
20040,,护卫者,,待机,护卫者*15|猎鸥*20
20041,,侦查者,,待机,侦查者*4|胡蜂*4
20042,,侦查者,,待机,侦查者*8|胡蜂*8
20043,,侦查者,,待机,侦查者*12|胡蜂*12
20044,,侦查者,,待机,侦查者*16|胡蜂*16
20045,,侦查者,,待机,侦查者*20|胡蜂*20
20046,,护卫者,,待机,护卫者*4|猎鸥*4
20047,,护卫者,,待机,护卫者*8|猎鸥*8
20048,,护卫者,,待机,护卫者*12|猎鸥*12
20049,,护卫者,,待机,护卫者*16|猎鸥*16
20050,,护卫者,,待机,护卫者*20|猎鸥*20
20051,,圣盾,,待机,圣盾*3|钢狮*4
20052,,圣盾,,待机,圣盾*6|钢狮*8
20053,,圣盾,,待机,圣盾*9|钢狮*12
20054,,圣盾,,待机,圣盾*12|钢狮*16
20055,,圣盾,,待机,圣盾*15|钢狮*20
20056,,胡蜂,,待机,胡蜂*10
20057,,胡蜂,,待机,胡蜂*20
20058,,胡蜂,,待机,胡蜂*30
20059,,胡蜂,,待机,胡蜂*40
20060,,胡蜂,,待机,胡蜂*50
20061,,猎鸥,,待机,侦查者*4|猎鸥*4
20062,,猎鸥,,待机,侦查者*8|猎鸥*8
20063,,猎鸥,,待机,侦查者*12|猎鸥*12
20064,,猎鸥,,待机,侦查者*16|猎鸥*16
20065,,猎鸥,,待机,侦查者*20|猎鸥*20
20066,,行裁者,,待机,切割者*4|稻草人*1|胡蜂*8
20067,,行裁者,,待机,切割者*8|猎鸥*6|行裁者*1
20068,,猎手,,待机,切割者*8|猎鸥*6|行裁者*1
20069,,猎手,,待机,切割者*8|猎手*1|猎鸥*6
20070,,干扰者,,待机,切割者*12|猎手*1|猎鸥*9
20071,,破坏者,,待机,干扰者*1|护卫者*9|猎鸥*9|胡蜂*9
20072,,破坏者,,待机,猎鸥*12|破坏者*1|胡蜂*16
20073,,炼金术士,,待机,侦查者*12|巡游者*20|猎鸥*16|破坏者*1
20074,,炼金术士,,待机,护卫者*16|炼金术士*1|猎鸥*16|龙骑兵*8
20075,,炼金术士,,待机,炼金术士*1|猎手*1|破坏者*2|稻草人*1|行裁者*1
91001,未知敌人,射击士,,待机,射击士*36
91002,未知敌人,射击士,,待机,射击士*28
91003,未知敌人,射击士,,待机,射击士*20
91004,未知敌人,射击士,,待机,射击士*16
91005,未知敌人,射击士,,待机,射击士*20
91006,,射击士,,待机,射击士*16
91007,未知敌人,射击士,,待机,射击士*16
91008,未知敌人,射击士,,待机,射击士*16
91009,“支援”,剑盾士,,警戒,剑盾士*2|射击士*16
91010,“支援”,射击士,,待机,射击士*24
91011,“支援”,射击士,,待机,射击士*24
91012,“支援”,射击士,,待机,射击士*16
91013,“支援”,射击士,,待机,射击士*12
91014,,射击士,,待机,射击士*3
91015,格里芬敢死队,涅托,,警戒,射击士*12|涅托*1
91016,格里芬敢死队,巨剑士,,待机,射击士*9|巨剑士*1
91017,格里芬敢死队,剑盾士,,扩张,剑盾士*1|射击士*9
91018,格里芬敢死队,射击士,,待机,射击士*20
91019,格里芬敢死队,剑盾士,,待机,剑盾士*1|射击士*12
91020,,剑盾士,,待机,剑盾士*1|射击士*12
91021,,射击士,,待机,射击士*12
91022,2号防御据点,巨剑士,,待机,射击士*12|巨剑士*2
91023,,巨剑士,,巡逻,剑盾士*1|射击士*16|巨剑士*1
91024,2号防御据点,剑盾士,,待机,剑盾士*1|射击士*16
91025,2号防御据点,射击士,,待机,射击士*20
91026,2号防御据点,射击士,,待机,射击士*20
91027,2号防御据点,射击士,,待机,射击士*20
91028,3号防御据点,剑盾士,,待机,剑盾士*2|射击士*25
91029,,巨剑士,,待机,射击士*25|巨剑士*2
91030,3号防御据点,射击士,,待机,射击士*24
91031,3号防御据点,射击士,,待机,射击士*30
91032,3号防御据点,射击士,,待机,射击士*25
91033,3号防御据点,射击士,,待机,射击士*20
91034,3号防御据点,剑盾士,,待机,剑盾士*1|射击士*8
91035,,剑盾士,,待机,剑盾士*1|射击士*8
91036,,射击士,,待机,射击士*20
91037,玩笑而已,枪骑兵,,待机,射击士*25|枪骑兵*2
91038,玩笑而已,巨剑士,,待机,射击士*20|巨剑士*2
91039,玩笑而已,剑盾士,,待机,剑盾士*4|射击士*10
91040,玩笑而已,剑盾士,,待机,剑盾士*1|射击士*15
91041,玩笑而已,射击士,,待机,射击士*25
91042,玩笑而已,射击士,,待机,射击士*20
91043,,剑盾士,,待机,剑盾士*1|射击士*15
91044,,枪骑兵,,待机,射击士*15|枪骑兵*1
91045,4号防御据点,巨剑士,,待机,射击士*20|巨剑士*2
91046,4号防御据点,剑盾士,,待机,剑盾士*1|射击士*25
91047,4号防御据点,射击士,,待机,射击士*40
91048,4号防御据点,剑盾士,,待机,剑盾士*1|射击士*16
91049,4号防御据点,射击士,,待机,射击士*24
91050,4号防御据点,射击士,,待机,射击士*24
91051,4号防御据点,射击士,,待机,射击士*20
91052,4号防御据点,剑盾士,,待机,剑盾士*1|射击士*12
91053,4号防御据点,射击士,,待机,射击士*12
91054,,剑盾士,,待机,剑盾士*1|射击士*12
91055,,射击士,,待机,射击士*12
91056,试探性的攻势,枪骑兵,,待机,射击士*25|枪骑兵*2
91057,试探性的攻势,巨剑士,,待机,射击士*10|巨剑士*3
91058,试探性的攻势,剑盾士,,待机,剑盾士*4|射击士*12
91059,试探性的攻势,剑盾士,,待机,剑盾士*1|射击士*20
91060,试探性的攻势,射击士,,待机,射击士*30
91061,,射击士,,待机,射击士*30
91062,,枪骑兵,,待机,射击士*20|枪骑兵*1
91063,总攻击,涅托,,待机,涅托*1
91064,总攻击,巨剑士,,待机,射击士*15|巨剑士*2
91065,总攻击,剑盾士,,待机,剑盾士*4|射击士*15
91066,总攻击,枪骑兵,,警戒,剑盾士*2|射击士*25|枪骑兵*2
91067,总攻击,剑盾士,,待机,剑盾士*1|射击士*25
91068,总攻击,巨剑士,,待机,射击士*25|巨剑士*1
91069,总攻击,射击士,,待机,射击士*30
91070,,独眼巨人_AR,,待机,独眼巨人_AR*15
91071,为了未来,涅托,,待机,涅托*1
91072,,枪骑兵,,巡逻,剑盾士*2|射击士*25|枪骑兵*2
91073,为了未来,枪骑兵,,巡逻,剑盾士*2|射击士*25|枪骑兵*2
91074,为了未来,剑盾士,,待机,剑盾士*2|射击士*24
91075,为了未来,巨剑士,,待机,射击士*19|巨剑士*4
91076,为了未来,巨剑士,,待机,射击士*19|巨剑士*1
91077,为了未来,剑盾士,,待机,剑盾士*1|射击士*24
91078,为了未来,射击士,,待机,射击士*32
91079,为了未来,射击士,,待机,射击士*25
91080,为了未来,剑盾士,,待机,剑盾士*4|射击士*25
91081,,独眼巨人_AR,,待机,独眼巨人_AR*15
91082,飓风营救,枪骑兵,,巡逻,剑盾士*3|射击士*55|巨剑士*2|枪骑兵*2
91083,飓风营救,枪骑兵,,巡逻,剑盾士*3|射击士*55|巨剑士*2|枪骑兵*2
91084,飓风营救,枪骑兵,,巡逻,剑盾士*3|射击士*55|巨剑士*2|枪骑兵*2
91085,,涅托,,警戒,射击士*8|涅托*3
91086,,巨剑士,,待机,射击士*20|巨剑士*2
91087,,剑盾士,,待机,剑盾士*2|射击士*20
91088,,枪骑兵,,巡逻,剑盾士*2|射击士*30|枪骑兵*2
91089,,巨剑士,,巡逻,剑盾士*3|射击士*25|巨剑士*4
91090,,巨剑士,,巡逻,剑盾士*3|射击士*25|巨剑士*4
91091,,巨剑士,,巡逻,剑盾士*3|射击士*25|巨剑士*4
91092,,巨剑士,,巡逻,剑盾士*3|射击士*25|巨剑士*4
91093,,剑盾士,,巡逻,剑盾士*1|射击士*55
91094,,巨剑士,,警戒,射击士*35|巨剑士*2
91095,,巨剑士,,警戒,射击士*35|巨剑士*2
91096,,巨剑士,,警戒,射击士*35|巨剑士*2
91097,,巨剑士,,巡逻,射击士*45|巨剑士*2
91098,,巨剑士,,巡逻,射击士*45|巨剑士*2
91099,,剑盾士,,巡逻,剑盾士*2|射击士*20
91100,,剑盾士,,巡逻,剑盾士*2|射击士*20
91101,,剑盾士,,巡逻,剑盾士*2|射击士*20
91102,,剑盾士,,巡逻,剑盾士*2|射击士*20
91103,,巨剑士,,巡逻,射击士*45|巨剑士*2
91104,,剑盾士,,巡逻,剑盾士*2|射击士*20
91105,,巨剑士,,巡逻,射击士*45|巨剑士*2
91106,,剑盾士,,巡逻,剑盾士*2|射击士*20
91107,,射击士,,扩张,射击士*45
91108,,剑盾士,,扩张,剑盾士*2|射击士*15
91109,,巨剑士,,扩张,射击士*15|巨剑士*2
91110,,枪骑兵,,扩张,射击士*9|枪骑兵*2
91111,,枪骑兵,,巡逻,射击士*25|枪骑兵*2
91112,,歌利亚Plus,,待机,
91113,,歌利亚Plus,,待机,
91114,,剑盾士,,待机,剑盾士*2|巨剑士*1
92151,,歌利亚,,待机,歌利亚*1
92152,,龙骑兵,,待机,龙骑兵*15
92153,,歌利亚Plus,,待机,歌利亚Plus*1
92154,,稻草人,,待机,稻草人*1
92155,,梦想家,,待机,梦想家*1
92156,,计量官,,待机,计量官*1|龙骑兵*6
92157,,建筑师EX,,待机,建筑师EX*1|胡蜂*20
92158,,破坏者,,待机,破坏者*1
92159,,末日魔犬,,待机,末日魔犬*1
92160,,M16A1,,待机,M16A1*1
92161,,代理人,,待机,代理人*1
92162,,M16A1,,待机,M16A1*1
92163,,干扰者,,待机,干扰者*1
92164,,胡蜂,,待机,切割者*10|胡蜂*15
92165,,梦魇,,待机,梦魇*75
92166,,猎鸥,,待机,护卫者*15|猎鸥*20
92167,,蝎甲兽,,待机,蝎甲兽*3
92168,,牝鹿,,待机,圣盾_GA*15|牝鹿*15
99001,,九头蛇,,待机,九头蛇*3|圣盾_GA*10|牝鹿*8|独眼巨人(步枪型）-秒杀标记*1
99002,信号弹,ELID感染者_徒手,,待机,ELID感染者_徒手*15|ELID感染者_武装*15
99003,信号弹,ELID感染者_徒手,,待机,ELID感染者_徒手*20|ELID感染者_武装*15
99004,,ELID感染者_徒手,,警戒,ELID感染者_徒手*20|ELID感染者_武装*15
99005,信号弹,ELID感染者_徒手,,巡逻,ELID感染者_徒手*20|ELID感染者_武装*15
99006,,牝鹿,,警戒,圣盾_GA*15|牝鹿*10
99007,,ELID感染者_武装,,警戒,ELID感染者_徒手*20|ELID感染者_武装*15
99008,信号弹,ELID感染者_武装,,待机,ELID感染者_徒手*20|ELID感染者_武装*15
99009,,ELID感染者_武装,,警戒,ELID感染者_徒手*15|ELID感染者_武装*10
99010,信号弹,ELID感染者_武装,,待机,ELID感染者_徒手*15|ELID感染者_武装*10
99011,,独眼巨人_AR,,待机,独眼巨人_AR*40
99012,,牝鹿,,待机,牝鹿*15
99013,红区,ELID感染者头目,,待机,ELID感染者_徒手*10|ELID感染者_武装*10|ELID感染者头目*1
99014,红区,ELID感染者_徒手,,待机,ELID感染者_徒手*15|ELID感染者_武装*20
99015,红区,ELID感染者_徒手,,待机,ELID感染者_徒手*15|ELID感染者_武装*15
99016,,ELID感染者头目,,巡逻,ELID感染者_徒手*10|ELID感染者_武装*15|ELID感染者头目*2
99017,,ELID感染者头目,,巡逻,ELID感染者_徒手*10|ELID感染者_武装*15|ELID感染者头目*2
99018,,ELID感染者头目,,巡逻,ELID感染者_徒手*10|ELID感染者_武装*15|ELID感染者头目*2
99019,,ELID感染者头目,,巡逻,ELID感染者_徒手*10|ELID感染者_武装*15|ELID感染者头目*2
99020,,ELID感染者头目,,巡逻,ELID感染者_徒手*10|ELID感染者_武装*15|ELID感染者头目*2
99021,红区,ELID感染者_徒手,,待机,ELID感染者_徒手*10|ELID感染者_武装*15
99022,,提丰,,待机,圣盾_GA*15|提丰*3
99023,,提丰,,待机,圣盾_GA*15|提丰*3
99024,,提丰,,待机,圣盾_GA*15|提丰*3
99025,,九头蛇,,待机,九头蛇*15|圣盾_GA*20|独眼巨人(步枪型）-秒杀标记*1
99026,,九头蛇,,待机,九头蛇*15|圣盾_GA*20|独眼巨人(步枪型）-秒杀标记*1
99027,,九头蛇,,待机,九头蛇*15|圣盾_GA*20|独眼巨人(步枪型）-秒杀标记*1
99028,黄区,ELID感染者头目,,警戒,ELID感染者_徒手*10|ELID感染者头目*1
99029,黄区,ELID感染者_武装,,待机,ELID感染者_徒手*15|ELID感染者_武装*20
99030,黄区,ELID感染者_武装,,待机,ELID感染者_徒手*15|ELID感染者_武装*15
99031,黄区,ELID感染者_徒手,,待机,ELID感染者_徒手*30
99032,报仇,提丰,,警戒,圣盾_GA*15|提丰*3
99033,报仇,九头蛇,,扩张,九头蛇*3|圣盾_GA*15|独眼巨人(步枪型）-秒杀标记*1
99034,报仇,牝鹿,,扩张,圣盾_GA*15|牝鹿*15
99035,报仇,独眼巨人_SG,,扩张,独眼巨人_SG*30
99036,报仇,独眼巨人_SG,,扩张,牝鹿*5|独眼巨人_SG*15
